Date (Daily +00:00: 01/01/2020 - 07/18/2022),Series,Value
8/26/21,RT,43.6667
8/27/21,RT,15.6667
8/28/21,RT,7
8/29/21,RT,0
8/30/21,RT,0
8/31/21,RT,0
9/1/21,RT,13
9/2/21,RT,52.6667
9/3/21,RT,55
9/4/21,RT,44
9/5/21,RT,19
9/6/21,RT,26
9/7/21,RT,26
9/8/21,RT,36
9/9/21,RT,33.3333
9/10/21,RT,39.3333
9/11/21,RT,15.6667
9/12/21,RT,9
9/13/21,RT,1
9/14/21,RT,0
9/15/21,RT,0.3333
9/16/21,RT,5
9/17/21,RT,16.3333
9/18/21,RT,18.3333
9/19/21,RT,14.6667
9/20/21,RT,3.3333
9/21/21,RT,3.6667
9/22/21,RT,6.6667
9/23/21,RT,6.6667
9/24/21,RT,8
9/25/21,RT,12
9/26/21,RT,13
9/27/21,RT,22.3333
9/28/21,RT,47.6667
9/29/21,RT,54.6667
9/30/21,RT,41.3333
10/1/21,RT,20.3333
10/2/21,RT,21.6667
10/3/21,RT,36.3333
10/4/21,RT,31
10/5/21,RT,23.3333
10/6/21,RT,33
10/7/21,RT,64
10/8/21,RT,74.3333
10/9/21,RT,58.3333
10/10/21,RT,41
10/11/21,RT,41.6667
10/12/21,RT,34.6667
10/13/21,RT,27.3333
10/14/21,RT,19
10/15/21,RT,17.6667
10/16/21,RT,4.3333
10/17/21,RT,11.6667
10/18/21,RT,22.3333
10/19/21,RT,39.3333
10/20/21,RT,39.6667
10/21/21,RT,37
10/22/21,RT,39.3333
10/23/21,RT,34.3333
10/24/21,RT,26.3333
10/25/21,RT,21.3333
10/26/21,RT,15.6667
10/27/21,RT,15.6667
10/28/21,RT,1.3333
10/29/21,RT,1
10/30/21,RT,6.6667
10/31/21,RT,35.3333
11/1/21,RT,162.6667
11/2/21,RT,237.3333
11/3/21,RT,296.6667
11/4/21,RT,197
11/5/21,RT,135.3333
11/6/21,RT,62
11/7/21,RT,125
11/8/21,RT,110
11/9/21,RT,102.6667
11/10/21,RT,12.3333
11/11/21,RT,13.3333
11/12/21,RT,6.6667
11/13/21,RT,8.6667
11/14/21,RT,6.6667
11/15/21,RT,56.3333
11/16/21,RT,67.3333
11/17/21,RT,73.3333
11/18/21,RT,36
11/19/21,RT,55.6667
11/20/21,RT,75.6667
11/21/21,RT,76.3333
11/22/21,RT,69.3333
11/23/21,RT,46.3333
11/24/21,RT,32.6667
11/25/21,RT,6
11/26/21,RT,8
11/27/21,RT,12.3333
11/28/21,RT,14.3333
11/29/21,RT,76.3333
11/30/21,RT,132.6667
12/1/21,RT,163.6667
12/2/21,RT,135
12/3/21,RT,151.3333
12/4/21,RT,145.3333
12/5/21,RT,120.3333
12/6/21,RT,118.6667
12/7/21,RT,180.3333
12/8/21,RT,234.3333
12/9/21,RT,230
12/10/21,RT,305.3333
12/11/21,RT,365.3333
12/12/21,RT,380.3333
12/13/21,RT,283.3333
12/14/21,RT,211
12/15/21,RT,139.6667
12/16/21,RT,119.3333
12/17/21,RT,119.6667
12/18/21,RT,116
12/19/21,RT,118
12/20/21,RT,147.6667
12/21/21,RT,190
12/22/21,RT,212.3333
12/23/21,RT,186.3333
12/24/21,RT,188.3333
12/25/21,RT,138.3333
12/26/21,RT,120
12/27/21,RT,139
12/28/21,RT,142.3333
12/29/21,RT,104.3333
12/30/21,RT,35.6667
12/31/21,RT,74.3333
1/1/22,RT,82.3333
1/2/22,RT,79
1/3/22,RT,19
1/4/22,RT,9
1/5/22,RT,8.3333
1/6/22,RT,5
1/7/22,RT,15
1/8/22,RT,18.3333
1/9/22,RT,40.6667
1/10/22,RT,104.6667
1/11/22,RT,135.6667
1/12/22,RT,219
1/13/22,RT,185.6667
1/14/22,RT,253.3333
1/15/22,RT,284.3333
1/16/22,RT,347.3333
1/17/22,RT,313.3333
1/18/22,RT,210.6667
1/19/22,RT,199
1/20/22,RT,229
1/21/22,RT,338
1/22/22,RT,395
1/23/22,RT,486.6667
1/24/22,RT,519
1/25/22,RT,485
1/26/22,RT,476.6667
1/27/22,RT,507.3333
1/28/22,RT,541.6667
1/29/22,RT,526.3333
1/30/22,RT,457
1/31/22,RT,456.3333
2/1/22,RT,467.3333
2/2/22,RT,478.3333
2/3/22,RT,367.3333
2/4/22,RT,283.3333
2/5/22,RT,246
2/6/22,RT,318.6667
2/7/22,RT,374
2/8/22,RT,379.3333
2/9/22,RT,361
2/10/22,RT,331.3333
2/11/22,RT,330.3333
2/12/22,RT,401.6667
2/13/22,RT,389.3333
2/14/22,RT,471.3333
2/15/22,RT,489.3333
2/16/22,RT,586.6667
2/17/22,RT,566.6667
2/18/22,RT,591.3333
2/19/22,RT,575.3333
2/20/22,RT,560.3333
2/21/22,RT,654.3333
2/22/22,RT,779.3333
2/23/22,RT,843.3333
2/24/22,RT,959.3333
2/25/22,RT,1103.3333
2/26/22,RT,1331.3333
2/27/22,RT,1396.3333
2/28/22,RT,1299.3333
3/1/22,RT,1167
3/2/22,RT,1047
3/3/22,RT,1014.3333
3/4/22,RT,960.3333
3/5/22,RT,936.6667
3/6/22,RT,910
3/7/22,RT,970.6667
3/8/22,RT,878
3/9/22,RT,936.3333
3/10/22,RT,896
3/11/22,RT,922
3/12/22,RT,561.6667
3/13/22,RT,274
3/14/22,RT,0
3/15/22,RT,0
3/16/22,RT,0
3/17/22,RT,0
3/18/22,RT,259.6667
3/19/22,RT,611.6667
3/20/22,RT,887.3333
3/21/22,RT,896.6667
3/22/22,RT,877.3333
3/23/22,RT,794.3333
3/24/22,RT,686.6667
3/25/22,RT,597
3/26/22,RT,670.6667
3/27/22,RT,815
3/28/22,RT,888
3/29/22,RT,835.6667
3/30/22,RT,725.3333
3/31/22,RT,615.3333
4/1/22,RT,654.6667
4/2/22,RT,679.6667
4/3/22,RT,706.3333
4/4/22,RT,746
4/5/22,RT,804
4/6/22,RT,881
4/7/22,RT,852.3333
4/8/22,RT,824.3333
4/9/22,RT,728
4/10/22,RT,686.6667
4/11/22,RT,646
4/12/22,RT,717.6667
4/13/22,RT,685.6667
4/14/22,RT,700
4/15/22,RT,753
4/16/22,RT,774
4/17/22,RT,768
4/18/22,RT,746.3333
4/19/22,RT,854.3333
4/20/22,RT,873.6667
4/21/22,RT,709.6667
4/22/22,RT,684.3333
4/23/22,RT,711.3333
4/24/22,RT,731.3333
4/25/22,RT,632
4/26/22,RT,656.3333
4/27/22,RT,834.6667
4/28/22,RT,849.6667
4/29/22,RT,756.6667
4/30/22,RT,600.6667
5/1/22,RT,644.3333
5/2/22,RT,730.3333
5/3/22,RT,736
5/4/22,RT,811
5/5/22,RT,727.3333
5/6/22,RT,776.6667
5/7/22,RT,556.6667
5/8/22,RT,547.6667
5/9/22,RT,524
5/10/22,RT,683
5/11/22,RT,754.6667
5/12/22,RT,775
5/13/22,RT,788.6667
5/14/22,RT,656.6667
5/15/22,RT,640.3333
5/16/22,RT,491.6667
5/17/22,RT,542
5/18/22,RT,511.6667
5/19/22,RT,597.3333
5/20/22,RT,691
5/21/22,RT,679.3333
5/22/22,RT,742.3333
5/23/22,RT,673.6667
5/24/22,RT,693.3333
5/25/22,RT,584
5/26/22,RT,552.3333
5/27/22,RT,561
5/28/22,RT,587.6667
5/29/22,RT,553.6667
5/30/22,RT,515.3333
5/31/22,RT,491.3333
6/1/22,RT,548.3333
6/2/22,RT,602
6/3/22,RT,607.6667
6/4/22,RT,599.6667
6/5/22,RT,716.3333
6/6/22,RT,834.3333
6/7/22,RT,831
6/8/22,RT,675.6667
6/9/22,RT,536.3333
6/10/22,RT,545
6/11/22,RT,563.6667
6/12/22,RT,579.6667
6/13/22,RT,598.3333
6/14/22,RT,667
6/15/22,RT,738.6667
6/16/22,RT,704.6667
6/17/22,RT,655
6/18/22,RT,580.6667
6/19/22,RT,587.6667
6/20/22,RT,561.6667
6/21/22,RT,546.3333
6/22/22,RT,484.3333
6/23/22,RT,467.3333
6/24/22,RT,568.6667
6/25/22,RT,602
6/26/22,RT,632.6667
6/27/22,RT,529
6/28/22,RT,571.3333
6/29/22,RT,524.6667
6/30/22,RT,559.3333
7/1/22,RT,643
7/2/22,RT,588.6667
7/3/22,RT,592
7/4/22,RT,479.3333
7/5/22,RT,500
7/6/22,RT,487.3333
7/7/22,RT,456
7/8/22,RT,438.6667
7/9/22,RT,422.6667
7/10/22,RT,533.3333
7/11/22,RT,607.3333
7/12/22,RT,626.6667
7/13/22,RT,592
7/14/22,RT,587.6667
7/15/22,RT,579.6667
7/16/22,RT,556.3333
7/17/22,RT,545.3333
7/18/22,RT,557
11/12/20,DW,0.244
11/13/20,DW,0.2901
11/14/20,DW,0.042
11/15/20,DW,0.1482
11/16/20,DW,0
11/17/20,DW,0.2037
11/18/20,DW,0.1849
11/19/20,DW,0.3046
11/20/20,DW,0.4489
11/21/20,DW,0
11/22/20,DW,0
11/23/20,DW,0.266
11/24/20,DW,0
11/25/20,DW,0
11/26/20,DW,0
11/27/20,DW,0.0413
11/28/20,DW,0.0207
11/29/20,DW,0.0412
11/30/20,DW,0.1634
12/1/20,DW,0.2448
12/2/20,DW,0.1042
12/3/20,DW,0.2278
12/4/20,DW,0.0619
12/5/20,DW,0.0627
12/6/20,DW,0.0209
12/7/20,DW,0.0618
12/8/20,DW,0
12/9/20,DW,0.0418
12/10/20,DW,0.2079
12/11/20,DW,0
12/12/20,DW,0
12/13/20,DW,0.0415
12/14/20,DW,0
12/15/20,DW,0.1458
12/16/20,DW,0.3177
12/17/20,DW,0.021
12/18/20,DW,0
12/19/20,DW,0.0421
12/20/20,DW,0.0422
12/21/20,DW,0.0415
12/22/20,DW,0.0208
12/23/20,DW,0
12/24/20,DW,0
12/25/20,DW,0.105
12/26/20,DW,0.0214
12/27/20,DW,0.0214
12/28/20,DW,0.0415
12/29/20,DW,0.062
12/30/20,DW,0.041
12/31/20,DW,0.0206
1/1/21,DW,0
1/2/21,DW,0
1/3/21,DW,0
1/4/21,DW,0.0206
1/5/21,DW,0.0817
1/6/21,DW,0.0616
1/7/21,DW,0.0815
1/8/21,DW,0
1/9/21,DW,0
1/10/21,DW,0
1/11/21,DW,0
1/12/21,DW,0
1/13/21,DW,0.0206
1/14/21,DW,0
1/15/21,DW,0.2672
1/16/21,DW,0.0208
1/17/21,DW,0
1/18/21,DW,0
1/19/21,DW,0.0207
1/20/21,DW,0.0206
1/21/21,DW,0
1/22/21,DW,0
1/23/21,DW,0.0627
1/24/21,DW,0.0628
1/25/21,DW,0.1866
1/26/21,DW,0.1457
1/27/21,DW,0.0633
1/28/21,DW,0.083
1/29/21,DW,0.3689
1/30/21,DW,0
1/31/21,DW,0.0701
2/1/21,DW,0.1255
2/2/21,DW,0.2093
2/3/21,DW,0.2264
2/4/21,DW,1.0286
2/5/21,DW,0.2292
2/6/21,DW,0.0206
2/7/21,DW,0
2/8/21,DW,0.0409
2/9/21,DW,0.0206
2/10/21,DW,0.0817
2/11/21,DW,0.0408
2/12/21,DW,0.3915
2/13/21,DW,0.1901
2/14/21,DW,0.0422
2/15/21,DW,0
2/16/21,DW,0.0826
2/17/21,DW,0.1649
2/18/21,DW,0.0204
2/19/21,DW,0.2274
2/20/21,DW,0
2/21/21,DW,0
2/22/21,DW,0.1237
2/23/21,DW,0.0206
2/24/21,DW,0
2/25/21,DW,0
2/26/21,DW,0
2/27/21,DW,0
2/28/21,DW,0
3/1/21,DW,0
3/2/21,DW,0.1044
3/3/21,DW,0
3/4/21,DW,0
3/5/21,DW,0
3/6/21,DW,0
3/7/21,DW,0
3/8/21,DW,0
3/9/21,DW,0
3/10/21,DW,0.0412
3/11/21,DW,0.2059
3/12/21,DW,0
3/13/21,DW,0.0417
3/14/21,DW,0
3/15/21,DW,0
3/16/21,DW,0
3/17/21,DW,0.0409
3/18/21,DW,0.1627
3/19/21,DW,0
3/20/21,DW,0
3/21/21,DW,0.0209
3/22/21,DW,0.0829
3/23/21,DW,0.2534
3/24/21,DW,0.235
3/25/21,DW,0.1837
3/26/21,DW,0.103
3/27/21,DW,0
3/28/21,DW,0
3/29/21,DW,0
3/30/21,DW,0
3/31/21,DW,0
4/1/21,DW,0
4/2/21,DW,0.1032
4/3/21,DW,0
4/4/21,DW,0
4/5/21,DW,0.6279
4/6/21,DW,0.3689
4/7/21,DW,0
4/8/21,DW,0.1652
4/9/21,DW,2.9656
4/10/21,DW,0
4/11/21,DW,0
4/12/21,DW,0.1452
4/13/21,DW,4.9125
4/14/21,DW,2.3722
4/15/21,DW,1.1683
4/16/21,DW,4.0379
4/17/21,DW,1.2513
4/18/21,DW,0
4/19/21,DW,0.414
4/20/21,DW,0.5802
4/21/21,DW,1.765
4/22/21,DW,3.6834
4/23/21,DW,1.8324
4/24/21,DW,0.1043
4/25/21,DW,0.1252
4/26/21,DW,0.0617
4/27/21,DW,0.0208
4/28/21,DW,1.5022
4/29/21,DW,0.3732
4/30/21,DW,0.0206
5/1/21,DW,0.1891
5/2/21,DW,0.3589
5/3/21,DW,0.0834
5/4/21,DW,0.0207
5/5/21,DW,0.103
5/6/21,DW,0.4513
5/7/21,DW,0.3914
5/8/21,DW,0.1046
5/9/21,DW,0.9607
5/10/21,DW,0.2708
5/11/21,DW,0.1042
5/12/21,DW,0.9246
5/13/21,DW,2.7083
5/14/21,DW,0.0413
5/15/21,DW,0.5535
5/16/21,DW,0.0617
5/17/21,DW,0
5/18/21,DW,0
5/19/21,DW,0.0402
5/20/21,DW,0.0582
5/21/21,DW,0.0195
5/22/21,DW,0.0789
5/23/21,DW,0
5/24/21,DW,0.0981
5/25/21,DW,0.1362
5/26/21,DW,0.1948
5/27/21,DW,0.1954
5/28/21,DW,0.1559
5/29/21,DW,0.0588
5/30/21,DW,0
5/31/21,DW,0.1172
6/1/21,DW,0
6/2/21,DW,0.0389
6/3/21,DW,0
6/4/21,DW,0.078
6/5/21,DW,0.1369
6/6/21,DW,0.1571
6/7/21,DW,1.4118
6/8/21,DW,0.314
6/9/21,DW,0.234
6/10/21,DW,0.2539
6/11/21,DW,0.4692
6/12/21,DW,0.1176
6/13/21,DW,0.1758
6/14/21,DW,0.9174
6/15/21,DW,0.6734
6/16/21,DW,1.1341
6/17/21,DW,0.7222
6/18/21,DW,0.6882
6/19/21,DW,0.1583
6/20/21,DW,0.2767
6/21/21,DW,0.5524
6/22/21,DW,0.0396
6/23/21,DW,0.0779
6/24/21,DW,0.3702
6/25/21,DW,0.0979
6/26/21,DW,0.0787
6/27/21,DW,0.0197
6/28/21,DW,0.2963
6/29/21,DW,0.4312
6/30/21,DW,1.0004
7/1/21,DW,2.1219
7/2/21,DW,0.1765
7/3/21,DW,0.9109
7/4/21,DW,0.6743
7/5/21,DW,0
7/6/21,DW,0.0588
7/7/21,DW,0.2342
7/8/21,DW,0.234
7/9/21,DW,1.5671
7/10/21,DW,0.8451
7/11/21,DW,1.5217
7/12/21,DW,0.516
7/13/21,DW,0.0787
7/14/21,DW,0.156
7/15/21,DW,1.5592
7/16/21,DW,1.7773
7/17/21,DW,0.1373
7/18/21,DW,0
7/19/21,DW,0.0782
7/20/21,DW,0
7/21/21,DW,0
7/22/21,DW,0
7/23/21,DW,0
7/24/21,DW,0
7/25/21,DW,0
7/26/21,DW,0
7/27/21,DW,0
7/28/21,DW,0
7/29/21,DW,0
7/30/21,DW,0
7/31/21,DW,0
8/1/21,DW,0
8/2/21,DW,0
8/3/21,DW,0
8/4/21,DW,0
8/5/21,DW,0
8/6/21,DW,0
8/7/21,DW,0
8/8/21,DW,0
8/9/21,DW,0
8/10/21,DW,0
8/11/21,DW,0
8/12/21,DW,0
8/13/21,DW,0
8/14/21,DW,0
8/15/21,DW,0
8/16/21,DW,0
8/17/21,DW,0
8/18/21,DW,0
8/19/21,DW,0
8/20/21,DW,0
8/21/21,DW,0
8/22/21,DW,0
8/23/21,DW,0
8/24/21,DW,0
8/25/21,DW,0
8/26/21,DW,0
8/27/21,DW,0
8/28/21,DW,0
8/29/21,DW,0
8/30/21,DW,0
8/31/21,DW,0
9/1/21,DW,0
9/2/21,DW,0
9/3/21,DW,0
9/4/21,DW,0
9/5/21,DW,0
9/6/21,DW,0
9/7/21,DW,0
9/8/21,DW,0
9/9/21,DW,0
9/10/21,DW,0
9/11/21,DW,0
9/12/21,DW,0
9/13/21,DW,0
9/14/21,DW,0
9/15/21,DW,0
9/16/21,DW,0
9/17/21,DW,0
9/18/21,DW,0
9/19/21,DW,0
9/20/21,DW,0
9/21/21,DW,0
9/22/21,DW,0
9/23/21,DW,0
9/24/21,DW,0
9/25/21,DW,0
9/26/21,DW,0
9/27/21,DW,0
9/28/21,DW,0
9/29/21,DW,0
9/30/21,DW,0
10/1/21,DW,0
10/2/21,DW,0
10/3/21,DW,0
10/4/21,DW,0
10/5/21,DW,0
10/6/21,DW,0
10/7/21,DW,0
10/8/21,DW,0
10/9/21,DW,0
10/10/21,DW,0
10/11/21,DW,0
10/12/21,DW,0
10/13/21,DW,0
10/14/21,DW,0
10/15/21,DW,0
10/16/21,DW,0
10/17/21,DW,0
10/18/21,DW,0
10/19/21,DW,0
10/20/21,DW,0
10/21/21,DW,0
10/22/21,DW,0
10/23/21,DW,0
10/24/21,DW,0
10/25/21,DW,0
10/26/21,DW,0
10/27/21,DW,0
10/28/21,DW,0
10/29/21,DW,0
10/30/21,DW,0
10/31/21,DW,0
11/1/21,DW,0
11/2/21,DW,0
11/3/21,DW,0
11/4/21,DW,0
11/5/21,DW,0
11/6/21,DW,0
11/7/21,DW,0
11/8/21,DW,0
11/9/21,DW,0
11/10/21,DW,0
11/11/21,DW,0
11/12/21,DW,0
11/13/21,DW,0
11/14/21,DW,0
11/15/21,DW,0
11/16/21,DW,0
11/17/21,DW,0
11/18/21,DW,0
11/19/21,DW,0
11/20/21,DW,0
11/21/21,DW,0
11/22/21,DW,0
11/23/21,DW,0
11/24/21,DW,0
11/25/21,DW,0
11/26/21,DW,0
11/27/21,DW,0
11/28/21,DW,0
11/29/21,DW,0
11/30/21,DW,0
12/1/21,DW,0
12/2/21,DW,0
12/3/21,DW,0
12/4/21,DW,0
12/5/21,DW,0
12/6/21,DW,0
12/7/21,DW,0
12/8/21,DW,0
12/9/21,DW,0
12/10/21,DW,0
12/11/21,DW,0
12/12/21,DW,0
12/13/21,DW,0
12/14/21,DW,0
12/15/21,DW,0
12/16/21,DW,0
12/17/21,DW,0
12/18/21,DW,0.4111
12/19/21,DW,0.4356
12/20/21,DW,0.2004
12/21/21,DW,0
12/22/21,DW,0.2174
12/23/21,DW,2.0594
12/24/21,DW,1.1316
12/25/21,DW,0.3167
12/26/21,DW,0.4181
12/27/21,DW,0.0793
12/28/21,DW,0.2352
12/29/21,DW,0.0196
12/30/21,DW,0.6256
12/31/21,DW,1.4269
1/1/22,DW,0.1176
1/2/22,DW,0.4093
1/3/22,DW,0.3739
1/4/22,DW,0
1/5/22,DW,0.8817
1/6/22,DW,0.3722
1/7/22,DW,0.5326
1/8/22,DW,0.5258
1/9/22,DW,0.4285
1/10/22,DW,3.6445
1/11/22,DW,2.0289
1/12/22,DW,3.0066
1/13/22,DW,4.3257
1/14/22,DW,5.52
1/15/22,DW,1.991
1/16/22,DW,0.7013
1/17/22,DW,3.9032
1/18/22,DW,4.7918
1/19/22,DW,5.1738
1/20/22,DW,4.5734
1/21/22,DW,4.1293
1/22/22,DW,1.8816
1/23/22,DW,5.2756
1/24/22,DW,5.3653
1/25/22,DW,5.4307
1/26/22,DW,4.7869
1/27/22,DW,6.6023
1/28/22,DW,8.4039
1/29/22,DW,3.7291
1/30/22,DW,0.7845
1/31/22,DW,3.8824
2/1/22,DW,5.537
2/2/22,DW,6.1902
2/3/22,DW,7.4908
2/4/22,DW,5.3927
2/5/22,DW,3.8363
2/6/22,DW,3.1479
2/7/22,DW,7.4709
2/8/22,DW,6.5162
2/9/22,DW,7.1074
2/10/22,DW,6.0291
2/11/22,DW,7.0937
2/12/22,DW,6.934
2/13/22,DW,4.5749
2/14/22,DW,9.5953
2/15/22,DW,8.2776
2/16/22,DW,7.7133
2/17/22,DW,8.011
2/18/22,DW,13.266
2/19/22,DW,10.5191
2/20/22,DW,7.2327
2/21/22,DW,7.0628
2/22/22,DW,17.1629
2/23/22,DW,15.3273
2/24/22,DW,26.1012
2/25/22,DW,23.6321
2/26/22,DW,16.7793
2/27/22,DW,14.2047
2/28/22,DW,22.9537
3/1/22,DW,25.2418
3/2/22,DW,24.5853
3/3/22,DW,22.0067
3/4/22,DW,21.6454
3/5/22,DW,18.7241
3/6/22,DW,16.756
3/7/22,DW,18.9668
3/8/22,DW,20.3157
3/9/22,DW,22.6522
3/10/22,DW,23.7517
3/11/22,DW,17.7358
3/12/22,DW,15.4156
3/13/22,DW,14.511
3/14/22,DW,16
3/15/22,DW,12.163
3/16/22,DW,18.1104
3/17/22,DW,17.3931
3/18/22,DW,16.624
3/19/22,DW,16.4129
3/20/22,DW,16.6501
3/21/22,DW,14.5209
3/22/22,DW,17.9346
3/23/22,DW,20.1022
3/24/22,DW,20.7618
3/25/22,DW,19.7017
3/26/22,DW,16.2204
3/27/22,DW,18.2648
3/28/22,DW,13.3696
3/29/22,DW,16.0561
3/30/22,DW,12.7785
3/31/22,DW,8.7105
4/1/22,DW,12.4169
4/2/22,DW,7.3958
4/3/22,DW,8.1229
4/4/22,DW,9.342
4/5/22,DW,11.6
4/6/22,DW,16.2157
4/7/22,DW,17.623
4/8/22,DW,13.6426
4/9/22,DW,12.2009
4/10/22,DW,10.4171
4/11/22,DW,10.6617
4/12/22,DW,12.2704
4/13/22,DW,16.9022
4/14/22,DW,15.5481
4/15/22,DW,8.8235
4/16/22,DW,8.0408
4/17/22,DW,7.7637
4/18/22,DW,8.6794
4/19/22,DW,10.7641
4/20/22,DW,13.1751
4/21/22,DW,12.6622
4/22/22,DW,9.1678
4/23/22,DW,8.4776
4/24/22,DW,4.9255
4/25/22,DW,9.2759
4/26/22,DW,15.8619
4/27/22,DW,14.1529
4/28/22,DW,0
4/29/22,DW,0
4/30/22,DW,0
5/1/22,DW,0
5/2/22,DW,0
5/3/22,DW,9.2511
5/4/22,DW,13.0817
5/5/22,DW,12.1176
5/6/22,DW,12.876
5/7/22,DW,7.859
5/8/22,DW,10.0591
5/9/22,DW,11.9359
5/10/22,DW,10.3644
5/11/22,DW,10.4571
5/12/22,DW,14.0983
5/13/22,DW,13.2942
5/14/22,DW,10.4553
5/15/22,DW,7.7454
5/16/22,DW,8.8063
5/17/22,DW,7.6343
5/18/22,DW,7.8168
5/19/22,DW,10.485
5/20/22,DW,9.3632
5/21/22,DW,3.8576
5/22/22,DW,6.6371
5/23/22,DW,10.7463
5/24/22,DW,11.9504
5/25/22,DW,7.0655
5/26/22,DW,11.4122
5/27/22,DW,8.5709
5/28/22,DW,4.6912
5/29/22,DW,5.6507
5/30/22,DW,7.2365
5/31/22,DW,8.8442
6/1/22,DW,12.404
6/2/22,DW,10.3245
6/3/22,DW,12.0282
6/4/22,DW,5.5081
6/5/22,DW,5.443
6/6/22,DW,6.5179
6/7/22,DW,8.8757
6/8/22,DW,10.2273
6/9/22,DW,11.8794
6/10/22,DW,8.4806
6/11/22,DW,6.5969
6/12/22,DW,6.4491
6/13/22,DW,7.2945
6/14/22,DW,6.8195
6/15/22,DW,8.823
6/16/22,DW,16.3658
6/17/22,DW,13.3939
6/18/22,DW,4.944
6/19/22,DW,4.3633
6/20/22,DW,7.1877
6/21/22,DW,8.7847
6/22/22,DW,10.2625
6/23/22,DW,14.3177
6/24/22,DW,12.0881
6/25/22,DW,7.1386
6/26/22,DW,9.4242
6/27/22,DW,10.6316
6/28/22,DW,10.2161
6/29/22,DW,7.9173
6/30/22,DW,10.6885
7/1/22,DW,8.722
7/2/22,DW,7.4327
7/3/22,DW,6.9804
7/4/22,DW,6.8708
7/5/22,DW,6.3563
7/6/22,DW,7.6089
7/7/22,DW,10.8289
7/8/22,DW,7.4103
7/9/22,DW,4.7854
7/10/22,DW,2.0513
7/11/22,DW,5.9468
7/12/22,DW,7.6369
7/13/22,DW,5.8249
7/14/22,DW,6.0016
7/15/22,DW,6.277
7/16/22,DW,3.7398
7/17/22,DW,3.1287
7/18/22,DW,5.9824
7/19/22,DW,6.4853
7/20/22,DW,4.6685
7/21/22,DW,8.6136
7/22/22,DW,6.4791
7/23/22,DW,6.0606
7/24/22,DW,4.5391
7/25/22,DW,6.8911
7/26/22,DW,5.1846
7/27/22,DW,5.5643
7/28/22,DW,10.8342
7/29/22,DW,7.446
7/30/22,DW,5.8396
7/31/22,DW,3.925
8/1/22,DW,5.5622
8/2/22,DW,7.5785
8/3/22,DW,5.3242
8/4/22,DW,4.0063
8/5/22,DW,3.5679
8/6/22,DW,2.9017
8/7/22,DW,2.4414
8/8/22,DW,3.5848
8/9/22,DW,3.1176
8/10/22,DW,7.2617
8/11/22,DW,11.0414
8/12/22,DW,3.1115
8/13/22,DW,1.3306
8/14/22,DW,0.9447
8/15/22,DW,1.0784
8/16/22,DW,1.6349
8/17/22,DW,2.3425
8/18/22,DW,7.2763
8/19/22,DW,9.7743
8/20/22,DW,4.5069
8/21/22,DW,3.0206
8/22/22,DW,5.8351
8/23/22,DW,7.5172
8/24/22,DW,11.3049
8/25/22,DW,9.5895
8/26/22,DW,8.5552
8/27/22,DW,3.6697
8/28/22,DW,1.2162
8/29/22,DW,5.7014
8/30/22,DW,5.3096
8/31/22,DW,3.7378
9/1/22,DW,8.5337
9/2/22,DW,6.77
9/3/22,DW,3.7263
9/4/22,DW,2.5514
9/5/22,DW,2.1949
9/6/22,DW,4.1569
9/7/22,DW,6.1176
9/8/22,DW,8.3121
9/9/22,DW,1.5375
9/10/22,DW,3.2258
9/11/22,DW,3.1182
9/12/22,DW,3.7517
9/13/22,DW,3.9585
9/14/22,DW,6.5448
9/15/22,DW,11.05
9/16/22,DW,9.8016
9/17/22,DW,4.2153
9/18/22,DW,2.8566
9/19/22,DW,2.6782
9/20/22,DW,7.2974
9/21/22,DW,10.5855
9/22/22,DW,9.8302
9/23/22,DW,9.4565
9/24/22,DW,5.9894
9/25/22,DW,5.8777
9/26/22,DW,4.3197
9/27/22,DW,6.5277
9/28/22,DW,7.818
9/29/22,DW,7.8292
9/30/22,DW,8.9538
10/1/22,DW,4.5481
10/2/22,DW,2.9586
10/3/22,DW,4.9795
10/4/22,DW,5.8073
10/5/22,DW,6.4206
10/6/22,DW,8.0538
10/7/22,DW,6.9087
10/8/22,DW,6.2093
10/9/22,DW,5.2823
10/10/22,DW,9.8338
10/11/22,DW,13.8583
10/12/22,DW,9.7326
10/13/22,DW,13.8033
10/14/22,DW,7.2051
10/15/22,DW,3.6833
10/16/22,DW,2.3763
10/17/22,DW,4.7349
10/18/22,DW,5.2264
10/19/22,DW,9.2305
10/20/22,DW,12.4438
10/21/22,DW,7.1092
10/22/22,DW,5
10/23/22,DW,2.9986
10/24/22,DW,5.4669
10/25/22,DW,10.4287
10/26/22,DW,6.473
10/27/22,DW,6.9567
10/28/22,DW,7.2635
10/29/22,DW,4.3248
10/30/22,DW,2.6024
10/31/22,DW,3.6029
11/1/22,DW,0.9465
11/2/22,DW,0
11/3/22,DW,6.3813
11/4/22,DW,5.462
11/5/22,DW,2.2388
11/6/22,DW,3.6435
11/7/22,DW,4.3512
11/8/22,DW,4.324
11/9/22,DW,3.8591
11/10/22,DW,6.1621
